Country,Limiting Magnitude,Coordinates,Longitude_x,Latitude_x,Latitude_y,Longitude_y,Park,Date
United States - Florida,3,"[25.7806, -80.3492]",-80.3492,25.7806,25.4824,-80.208,Biscayne National Park,2009-03-17
United States - Florida,3,"[25.7806, -80.3492]",-80.3492,25.7806,25.7459,-80.555,Everglades,2009-03-17
United States - Florida,3,"[25.71, -80.28]",-80.28,25.71,25.4824,-80.208,Biscayne National Park,2007-03-20
United States - Florida,3,"[25.71, -80.28]",-80.28,25.71,25.7459,-80.555,Everglades,2007-03-20
United States - Florida,3,"[26.057, -80.272]",-80.27199999999999,26.057,25.7459,-80.555,Everglades,2008-03-02
United States - Florida,3,"[25.1268, -80.3968]",-80.3968,25.1268,25.4824,-80.208,Biscayne National Park,2010-03-15
United States - Florida,3,"[26.0714, -80.3954]",-80.3954,26.0714,25.7459,-80.555,Everglades,2011-03-24
United States - Florida,3,"[26.0346, -80.1773]",-80.1773,26.0346,25.7459,-80.555,Everglades,2012-01-14
United States - Florida,3,"[26.129, -80.3608]",-80.3608,26.129,25.7459,-80.555,Everglades,2016-01-07
United States - Florida,3,"[25.9632, -80.3217]",-80.3217,25.9632,25.7459,-80.555,Everglades,2013-11-27
United States - Florida,3,"[25.9312, -80.1811]",-80.1811,25.9312,25.7459,-80.555,Everglades,2012-01-18
United States - Florida,3,"[26.089, -80.2324]",-80.2324,26.089000000000002,25.7459,-80.555,Everglades,2014-01-23
United States - Florida,3,"[26.0073, -80.288]",-80.288,26.0073,25.7459,-80.555,Everglades,2014-04-28
United States - Florida,3,"[26.1098, -80.3178]",-80.3178,26.1098,25.7459,-80.555,Everglades,2014-02-25
United States - Florida,3,"[26.1098, -80.3178]",-80.3178,26.1098,25.7459,-80.555,Everglades,2014-02-25
United States - Florida,3,"[25.8667, -80.3]",-80.3,25.8667,25.4824,-80.208,Biscayne National Park,2007-03-15
United States - Florida,3,"[25.8667, -80.3]",-80.3,25.8667,25.7459,-80.555,Everglades,2007-03-15
United States - Florida,3,"[25.7222, -80.3222]",-80.3222,25.7222,25.4824,-80.208,Biscayne National Park,2007-03-09
United States - Florida,3,"[25.7222, -80.3222]",-80.3222,25.7222,25.7459,-80.555,Everglades,2007-03-09
United States - Florida,3,"[25.5829, -80.488]",-80.488,25.5829,25.4824,-80.208,Biscayne National Park,2015-02-07
United States - Florida,3,"[25.5829, -80.488]",-80.488,25.5829,25.7459,-80.555,Everglades,2015-02-07
United States - Florida,3,"[25.5827, -80.4881]",-80.4881,25.5827,25.4824,-80.208,Biscayne National Park,2015-08-05
United States - Florida,3,"[25.5827, -80.4881]",-80.4881,25.5827,25.7459,-80.555,Everglades,2015-08-05
United States - Florida,3,"[26.1061, -80.2092]",-80.2092,26.1061,25.7459,-80.555,Everglades,2011-03-26
United States - Florida,3,"[25.4492, -80.4801]",-80.4801,25.4492,25.4824,-80.208,Biscayne National Park,2010-03-15
United States - Florida,3,"[25.4492, -80.4801]",-80.4801,25.4492,25.7459,-80.555,Everglades,2010-03-15
United States - Florida,3,"[26.0858, -80.1736]",-80.1736,26.0858,25.7459,-80.555,Everglades,2010-03-10
United States - Florida,3,"[26.1098, -80.3177]",-80.3177,26.1098,25.7459,-80.555,Everglades,2014-09-11
United States - Florida,3,"[26.01, -80.23]",-80.23,26.01,25.7459,-80.555,Everglades,2008-03-01
United States - Florida,3,"[26.1223, -80.1433]",-80.1433,26.1223,25.7459,-80.555,Everglades,2010-03-05
United States - Florida,3,"[25.493, -80.4599]",-80.4599,25.493000000000002,25.4824,-80.208,Biscayne National Park,2010-03-05
United States - Florida,3,"[25.493, -80.4599]",-80.4599,25.493000000000002,25.7459,-80.555,Everglades,2010-03-05
United States - Florida,3,"[26.0156, -80.3098]",-80.3098,26.0156,25.7459,-80.555,Everglades,2014-04-28
United States - Florida,3,"[25.7057, -80.3019]",-80.3019,25.7057,25.4824,-80.208,Biscayne National Park,2012-02-20
United States - Florida,3,"[25.7057, -80.3019]",-80.3019,25.7057,25.7459,-80.555,Everglades,2012-02-20
United States - Florida,3,"[26.142, -80.1297]",-80.1297,26.142,25.7459,-80.555,Everglades,2012-02-15
United States - Florida,3,"[25.493, -80.4599]",-80.4599,25.493000000000002,25.4824,-80.208,Biscayne National Park,2010-03-03
United States - Florida,3,"[25.493, -80.4599]",-80.4599,25.493000000000002,25.7459,-80.555,Everglades,2010-03-03
United States - Florida,3,"[25.9429, -80.1234]",-80.1234,25.9429,25.7459,-80.555,Everglades,2017-02-23
United States - Florida,3,"[26.11, -80.22]",-80.22,26.11,25.7459,-80.555,Everglades,2010-03-10
United States - Florida,3,"[25.5617, -80.3953]",-80.3953,25.5617,25.4824,-80.208,Biscayne National Park,2007-03-12
United States - Florida,3,"[25.5617, -80.3953]",-80.3953,25.5617,25.7459,-80.555,Everglades,2007-03-12
United States - Florida,3,"[26.1848, -80.1454]",-80.1454,26.1848,25.7459,-80.555,Everglades,2011-02-26
United States - Florida,3,"[25.6041, -80.3252]",-80.3252,25.6041,25.4824,-80.208,Biscayne National Park,2011-02-27
United States - Florida,3,"[25.6041, -80.3252]",-80.3252,25.6041,25.7459,-80.555,Everglades,2011-02-27
United States - Florida,3,"[26.0672, -80.1606]",-80.1606,26.0672,25.7459,-80.555,Everglades,2011-02-27
United States - Florida,3,"[25.5823, -80.4879]",-80.4879,25.5823,25.4824,-80.208,Biscayne National Park,2015-03-20
United States - Florida,3,"[25.5823, -80.4879]",-80.4879,25.5823,25.7459,-80.555,Everglades,2015-03-20
United States - Florida,3,"[25.749, -80.4272]",-80.4272,25.749000000000002,25.4824,-80.208,Biscayne National Park,2014-01-22
United States - Florida,3,"[25.749, -80.4272]",-80.4272,25.749000000000002,25.7459,-80.555,Everglades,2014-01-22
United States - Florida,3,"[25.5829, -80.488]",-80.488,25.5829,25.4824,-80.208,Biscayne National Park,2015-12-21
United States - Florida,3,"[25.5829, -80.488]",-80.488,25.5829,25.7459,-80.555,Everglades,2015-12-21
United States - Florida,3,"[25.9823, -80.3064]",-80.3064,25.9823,25.7459,-80.555,Everglades,2014-01-19
United States - Florida,3,"[25.5828, -80.488]",-80.488,25.5828,25.4824,-80.208,Biscayne National Park,2015-02-13
United States - Florida,3,"[25.5828, -80.488]",-80.488,25.5828,25.7459,-80.555,Everglades,2015-02-13
United States - Florida,3,"[25.583, -80.4881]",-80.4881,25.583000000000002,25.4824,-80.208,Biscayne National Park,2015-02-06
United States - Florida,3,"[25.583, -80.4881]",-80.4881,25.583000000000002,25.7459,-80.555,Everglades,2015-02-06
United States - Florida,2,"[25.7494, -80.2932]",-80.2932,25.7494,25.4824,-80.208,Biscayne National Park,2012-01-23
United States - Florida,2,"[25.7494, -80.2932]",-80.2932,25.7494,25.7459,-80.555,Everglades,2012-01-23
United States - Florida,2,"[26.0231, -80.1928]",-80.1928,26.0231,25.7459,-80.555,Everglades,2016-07-22
United States - Florida,2,"[25.6721, -80.3743]",-80.3743,25.6721,25.4824,-80.208,Biscayne National Park,2013-11-01
United States - Florida,2,"[25.6721, -80.3743]",-80.3743,25.6721,25.7459,-80.555,Everglades,2013-11-01
United States - Florida,2,"[26.0122, -80.3152]",-80.3152,26.0122,25.7459,-80.555,Everglades,2012-03-20
United States - Florida,2,"[26.0158, -80.3094]",-80.3094,26.0158,25.7459,-80.555,Everglades,2014-04-28
United States - Florida,2,"[26.0638, -80.2525]",-80.2525,26.0638,25.7459,-80.555,Everglades,2014-04-28
United States - Florida,2,"[25.867, -80.323]",-80.32300000000001,25.866999999999997,25.4824,-80.208,Biscayne National Park,2006-03-28
United States - Florida,2,"[25.867, -80.323]",-80.32300000000001,25.866999999999997,25.7459,-80.555,Everglades,2006-03-28
United States - Florida,2,"[25.634, -80.4323]",-80.4323,25.634,25.4824,-80.208,Biscayne National Park,2013-05-08
United States - Florida,2,"[25.634, -80.4323]",-80.4323,25.634,25.7459,-80.555,Everglades,2013-05-08
United States - Florida,2,"[25.789, -80.2264]",-80.2264,25.789,25.4824,-80.208,Biscayne National Park,2012-02-20
United States - Florida,2,"[25.789, -80.2264]",-80.2264,25.789,25.7459,-80.555,Everglades,2012-02-20
United States - Florida,2,"[25.5825, -80.488]",-80.488,25.5825,25.4824,-80.208,Biscayne National Park,2015-05-14
United States - Florida,2,"[25.5825, -80.488]",-80.488,25.5825,25.7459,-80.555,Everglades,2015-05-14
United States - Florida,2,"[25.6045, -80.3149]",-80.3149,25.6045,25.4824,-80.208,Biscayne National Park,2011-03-04
United States - Florida,2,"[25.6045, -80.3149]",-80.3149,25.6045,25.7459,-80.555,Everglades,2011-03-04
United States - Florida,2,"[25.7475, -80.2595]",-80.2595,25.7475,25.4824,-80.208,Biscayne National Park,2016-03-08
United States - Florida,2,"[25.7475, -80.2595]",-80.2595,25.7475,25.7459,-80.555,Everglades,2016-03-08
United States - Florida,2,"[25.6046, -80.3148]",-80.3148,25.6046,25.4824,-80.208,Biscayne National Park,2011-02-28
United States - Florida,2,"[25.6046, -80.3148]",-80.3148,25.6046,25.7459,-80.555,Everglades,2011-02-28
United States - Florida,2,"[26.0643, -80.3678]",-80.3678,26.0643,25.7459,-80.555,Everglades,2011-03-24
United States - Florida,2,"[26.0665, -80.2355]",-80.2355,26.0665,25.7459,-80.555,Everglades,2011-03-23
United States - Florida,2,"[25.5826, -80.4881]",-80.4881,25.5826,25.4824,-80.208,Biscayne National Park,2015-03-04
United States - Florida,2,"[25.5826, -80.4881]",-80.4881,25.5826,25.7459,-80.555,Everglades,2015-03-04
United States - Florida,2,"[26.1195, -80.132]",-80.132,26.1195,25.7459,-80.555,Everglades,2013-06-06
United States - Florida,2,"[25.9901, -80.1176]",-80.1176,25.9901,25.7459,-80.555,Everglades,2014-01-22
United States - Florida,2,"[26.1004, -80.3998]",-80.3998,26.1004,25.7459,-80.555,Everglades,2014-01-20
United States - Florida,2,"[25.9388, -80.1694]",-80.1694,25.9388,25.7459,-80.555,Everglades,2014-03-13
United States - Florida,2,"[26.1004, -80.3998]",-80.3998,26.1004,25.7459,-80.555,Everglades,2016-08-04
United States - Florida,1,"[25.7045, -80.3013]",-80.3013,25.7045,25.4824,-80.208,Biscayne National Park,2011-03-22
United States - Florida,1,"[25.7045, -80.3013]",-80.3013,25.7045,25.7459,-80.555,Everglades,2011-03-22
United States - Florida,1,"[26.0251, -80.1879]",-80.1879,26.0251,25.7459,-80.555,Everglades,2013-05-06
United States - Florida,1,"[25.8347, -80.1295]",-80.1295,25.8347,25.4824,-80.208,Biscayne National Park,2013-05-01
United States - Florida,1,"[25.8347, -80.1295]",-80.1295,25.8347,25.7459,-80.555,Everglades,2013-05-01
United States - Florida,1,"[25.7743, -80.1937]",-80.1937,25.7743,25.4824,-80.208,Biscayne National Park,2010-03-09
United States - Florida,1,"[25.7743, -80.1937]",-80.1937,25.7743,25.7459,-80.555,Everglades,2010-03-09
United States - Florida,1,"[25.9919, -80.2964]",-80.2964,25.9919,25.7459,-80.555,Everglades,2009-03-20
United States - Florida,1,"[25.8886, -80.1223]",-80.1223,25.8886,25.4824,-80.208,Biscayne National Park,2013-09-23
United States - Florida,1,"[25.8886, -80.1223]",-80.1223,25.8886,25.7459,-80.555,Everglades,2013-09-23
United States - Florida,1,"[26.1008, -80.2947]",-80.2947,26.1008,25.7459,-80.555,Everglades,2013-11-28
United States - Florida,1,"[25.4722, -80.481]",-80.48100000000001,25.4722,25.4824,-80.208,Biscayne National Park,2015-01-28
United States - Florida,1,"[25.4722, -80.481]",-80.48100000000001,25.4722,25.7459,-80.555,Everglades,2015-01-28
United States - Florida,1,"[25.9223, -80.3443]",-80.3443,25.9223,25.4824,-80.208,Biscayne National Park,2016-02-29
United States - Florida,1,"[25.9223, -80.3443]",-80.3443,25.9223,25.7459,-80.555,Everglades,2016-02-29
United States - Florida,1,"[25.4883, -80.5078]",-80.5078,25.4883,25.4824,-80.208,Biscayne National Park,2010-03-15
United States - Florida,1,"[25.4883, -80.5078]",-80.5078,25.4883,25.7459,-80.555,Everglades,2010-03-15
United States - Florida,1,"[25.7743, -80.1937]",-80.1937,25.7743,25.4824,-80.208,Biscayne National Park,2010-03-09
United States - Florida,1,"[25.7743, -80.1937]",-80.1937,25.7743,25.7459,-80.555,Everglades,2010-03-09
United States - Florida,1,"[26.1238, -80.2683]",-80.2683,26.1238,25.7459,-80.555,Everglades,2013-07-20
United States - Florida,1,"[25.7093, -80.2588]",-80.2588,25.7093,25.4824,-80.208,Biscayne National Park,2013-06-01
United States - Florida,1,"[25.7093, -80.2588]",-80.2588,25.7093,25.7459,-80.555,Everglades,2013-06-01
United States - Florida,1,"[25.6717, -80.3823]",-80.3823,25.6717,25.4824,-80.208,Biscayne National Park,2013-11-03
United States - Florida,1,"[25.6717, -80.3823]",-80.3823,25.6717,25.7459,-80.555,Everglades,2013-11-03
United States - Florida,1,"[26.1437, -80.1348]",-80.1348,26.1437,25.7459,-80.555,Everglades,2011-03-27
United States - Florida,1,"[25.7564, -80.2056]",-80.2056,25.7564,25.4824,-80.208,Biscayne National Park,2018-12-13
United States - Florida,1,"[25.7564, -80.2056]",-80.2056,25.7564,25.7459,-80.555,Everglades,2018-12-13
United States - Hawaii,7,"[19.42, -155.289]",-155.289,19.42,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-20
United States - Hawaii,7,"[19.7592, -155.456]",-155.45600000000002,19.7592,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-13
United States - Hawaii,7,"[19.8114, -155.468]",-155.468,19.8114,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2009-03-29
United States - Hawaii,7,"[19.3833, -155.2]",-155.2,19.3833,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2016-09-03
United States - Hawaii,7,"[19.7592, -155.456]",-155.45600000000002,19.7592,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2012-01-19
United States - Hawaii,7,"[19.8266, -155.474]",-155.474,19.8266,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2010-03-04
United States - Hawaii,7,"[20.97, -156.68]",-156.68,20.97,20.7097,-156.254,Haleakalā,2010-03-06
United States - Hawaii,7,"[19.8233, -155.471]",-155.471,19.8233,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2010-03-04
United States - Hawaii,7,"[19.6655, -155.471]",-155.471,19.6655,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2010-03-04
United States - Hawaii,7,"[19.8086, -155.632]",-155.632,19.8086,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2010-03-04
United States - Hawaii,7,"[19.7591, -155.456]",-155.45600000000002,19.7591,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2010-03-04
United States - Hawaii,7,"[19.4004, -155.285]",-155.285,19.4004,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-20
United States - Hawaii,6,"[19.8265, -155.472]",-155.472,19.8265,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2015-08-17
United States - Hawaii,6,"[20.7245, -156.449]",-156.44899999999998,20.7245,20.7097,-156.254,Haleakalā,2017-06-26
United States - Hawaii,6,"[19.7371, -155.013]",-155.013,19.7371,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2009-03-23
United States - Hawaii,6,"[20.7708, -156.298]",-156.298,20.7708,20.7097,-156.254,Haleakalā,2016-08-12
United States - Hawaii,6,"[20.8638, -156.687]",-156.687,20.8638,20.7097,-156.254,Haleakalā,2013-03-06
United States - Hawaii,6,"[20.7708, -156.298]",-156.298,20.7708,20.7097,-156.254,Haleakalā,2016-08-07
United States - Hawaii,6,"[20.771, -156.298]",-156.298,20.771,20.7097,-156.254,Haleakalā,2016-08-12
United States - Hawaii,6,"[20.7072, -156.257]",-156.257,20.7072,20.7097,-156.254,Haleakalā,2008-03-01
United States - Hawaii,6,"[20.7083, -156.257]",-156.257,20.7083,20.7097,-156.254,Haleakalā,2013-04-03
United States - Hawaii,6,"[20.7103, -156.253]",-156.253,20.7103,20.7097,-156.254,Haleakalā,2013-12-02
United States - Hawaii,6,"[20.7103, -156.253]",-156.253,20.7103,20.7097,-156.254,Haleakalā,2013-12-02
United States - Hawaii,6,"[19.38, -155.13]",-155.13,19.38,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-22
United States - Hawaii,6,"[19.67, -155.05]",-155.05,19.67,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Hawaii,6,"[20.724, -156.448]",-156.44799999999998,20.724,20.7097,-156.254,Haleakalā,2017-06-26
United States - Hawaii,6,"[20.7098, -156.442]",-156.442,20.7098,20.7097,-156.254,Haleakalā,2017-07-20
United States - Hawaii,6,"[20.6813, -156.443]",-156.44299999999998,20.6813,20.7097,-156.254,Haleakalā,2012-03-19
United States - Hawaii,6,"[20.8903, -156.481]",-156.481,20.8903,20.7097,-156.254,Haleakalā,2013-05-01
United States - Hawaii,6,"[19.38, -155.13]",-155.13,19.38,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Hawaii,6,"[19.67, -155.1]",-155.1,19.67,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Hawaii,6,"[19.64, -155.14]",-155.14,19.64,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Hawaii,6,"[20.7781, -156.334]",-156.334,20.7781,20.7097,-156.254,Haleakalā,2011-03-25
United States - Hawaii,6,"[19.4241, -155.255]",-155.255,19.4241,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2013-01-03
United States - Hawaii,6,"[20.7735, -156.284]",-156.284,20.7735,20.7097,-156.254,Haleakalā,2013-12-02
United States - Hawaii,6,"[19.765, -155.461]",-155.461,19.765,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2014-01-07
United States - Hawaii,6,"[20.7708, -156.298]",-156.298,20.7708,20.7097,-156.254,Haleakalā,2016-08-07
United States - Hawaii,6,"[20.7708, -156.298]",-156.298,20.7708,20.7097,-156.254,Haleakalā,2016-08-12
United States - Hawaii,5,"[19.6144, -154.955]",-154.955,19.6144,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2015-01-11
United States - Hawaii,5,"[19.6023, -154.946]",-154.946,19.6023,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2014-09-29
United States - Hawaii,5,"[20.7711, -156.298]",-156.298,20.7711,20.7097,-156.254,Haleakalā,2017-09-14
United States - Hawaii,5,"[19.5686, -154.974]",-154.974,19.5686,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2015-01-13
United States - Hawaii,5,"[20.9473, -156.691]",-156.691,20.9473,20.7097,-156.254,Haleakalā,2014-12-21
United States - Hawaii,5,"[20.8337, -156.341]",-156.341,20.8337,20.7097,-156.254,Haleakalā,2009-03-29
United States - Hawaii,5,"[20.8363, -156.342]",-156.342,20.8363,20.7097,-156.254,Haleakalā,2007-03-22
United States - Hawaii,5,"[19.68, -155.11]",-155.11,19.68,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Hawaii,5,"[19.72, -155.11]",-155.11,19.72,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Hawaii,5,"[19.7101, -155.09]",-155.09,19.7101,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2010-03-03
United States - Hawaii,5,"[20.7711, -156.298]",-156.298,20.7711,20.7097,-156.254,Haleakalā,2017-10-07
United States - Hawaii,5,"[19.8218, -155.127]",-155.127,19.8218,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2018-05-18
United States - Hawaii,4,"[19.8218, -155.127]",-155.127,19.8218,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2018-05-18
United States - Hawaii,4,"[20.85, -156.31]",-156.31,20.85,20.7097,-156.254,Haleakalā,2008-02-27
United States - Hawaii,4,"[20.7709, -156.298]",-156.298,20.7709,20.7097,-156.254,Haleakalā,2017-10-07
United States - Hawaii,4,"[20.9338, -156.693]",-156.69299999999998,20.9338,20.7097,-156.254,Haleakalā,2012-03-19
United States - Hawaii,4,"[20.7177, -156.441]",-156.441,20.7177,20.7097,-156.254,Haleakalā,2012-02-13
United States - Hawaii,4,"[19.8218, -155.127]",-155.127,19.8218,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2018-05-18
United States - Hawaii,4,"[19.5691, -154.974]",-154.974,19.5691,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2014-09-29
United States - Hawaii,4,"[20.9317, -156.692]",-156.692,20.9317,20.7097,-156.254,Haleakalā,2014-12-19
United States - Hawaii,4,"[20.891, -156.503]",-156.503,20.891,20.7097,-156.254,Haleakalā,2015-01-06
United States - Hawaii,4,"[20.8934, -156.497]",-156.497,20.8934,20.7097,-156.254,Haleakalā,2015-01-06
United States - Hawaii,4,"[19.8218, -155.127]",-155.127,19.8218,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2018-05-18
United States - Hawaii,3,"[20.7196, -156.447]",-156.447,20.7196,20.7097,-156.254,Haleakalā,2014-03-21
United States - Hawaii,3,"[19.55, -155.017]",-155.017,19.55,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-16
United States - Hawaii,3,"[19.7134, -155.089]",-155.089,19.7134,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2008-02-24
United States - Hawaii,3,"[20.78, -156.447]",-156.447,20.78,20.7097,-156.254,Haleakalā,2012-02-20
United States - Hawaii,3,"[20.78, -156.447]",-156.447,20.78,20.7097,-156.254,Haleakalā,2012-02-15
United States - Hawaii,3,"[20.78, -156.447]",-156.447,20.78,20.7097,-156.254,Haleakalā,2012-02-19
United States - Hawaii,3,"[19.8133, -155.116]",-155.116,19.8133,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2018-05-18
United States - Hawaii,3,"[19.8218, -155.127]",-155.127,19.8218,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2018-05-18
United States - Hawaii,2,"[20.9331, -156.683]",-156.683,20.9331,20.7097,-156.254,Haleakalā,2017-03-29
United States - Hawaii,1,"[19.7667, -155.059]",-155.059,19.7667,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2011-02-24
United States - Hawaii,1,"[19.66, -155.1]",-155.1,19.66,19.4194,-155.288,Hawaiʻi Volcanoes National Park,2007-03-31
United States - Idaho,6,"[43.61, -111.192]",-111.19200000000001,43.61,43.741,-110.802,Grand Teton,2015-06-16
United States - Illinois,6,"[38.4086, -90.0222]",-90.0222,38.4086,38.6247,-90.185,Museum at the Gateway Arch,2009-03-25
United States - Illinois,6,"[38.9196, -90.0315]",-90.0315,38.9196,38.6247,-90.185,Museum at the Gateway Arch,2016-07-12
United States - Illinois,6,"[38.9196, -90.0317]",-90.0317,38.9196,38.6247,-90.185,Museum at the Gateway Arch,2016-07-24
United States - Illinois,5,"[38.7232, -89.9882]",-89.9882,38.7232,38.6247,-90.185,Museum at the Gateway Arch,2010-03-13
United States - Illinois,5,"[38.5403, -90.0206]",-90.0206,38.5403,38.6247,-90.185,Museum at the Gateway Arch,2015-07-26
United States - Illinois,5,"[38.7229, -89.7705]",-89.7705,38.7229,38.6247,-90.185,Museum at the Gateway Arch,2009-03-22
United States - Illinois,5,"[38.7667, -89.8703]",-89.8703,38.7667,38.6247,-90.185,Museum at the Gateway Arch,2007-03-20
United States - Illinois,4,"[38.2781, -90.2656]",-90.2656,38.2781,38.6247,-90.185,Museum at the Gateway Arch,2009-03-25
United States - Illinois,4,"[38.674, -89.8889]",-89.8889,38.674,38.6247,-90.185,Museum at the Gateway Arch,2010-03-05
United States - Illinois,4,"[38.7842, -89.9834]",-89.9834,38.7842,38.6247,-90.185,Museum at the Gateway Arch,2013-04-30
United States - Illinois,4,"[38.5254, -89.9253]",-89.9253,38.5254,38.6247,-90.185,Museum at the Gateway Arch,2013-06-29
United States - Illinois,4,"[38.6664, -89.9998]",-89.9998,38.6664,38.6247,-90.185,Museum at the Gateway Arch,2008-03-04
United States - Illinois,4,"[38.8083, -89.9939]",-89.9939,38.8083,38.6247,-90.185,Museum at the Gateway Arch,2013-04-30
United States - Illinois,4,"[38.6955, -89.955]",-89.955,38.6955,38.6247,-90.185,Museum at the Gateway Arch,2010-03-07
United States - Illinois,4,"[38.8014, -89.9613]",-89.9613,38.8014,38.6247,-90.185,Museum at the Gateway Arch,2017-12-08
United States - Illinois,4,"[38.9404, -90.1478]",-90.1478,38.9404,38.6247,-90.185,Museum at the Gateway Arch,2007-03-13
United States - Illinois,4,"[38.5858, -89.9936]",-89.9936,38.5858,38.6247,-90.185,Museum at the Gateway Arch,2013-08-14
United States - Illinois,3,"[38.8, -89.98]",-89.98,38.8,38.6247,-90.185,Museum at the Gateway Arch,2007-03-08
United States - Illinois,3,"[38.581, -90.064]",-90.064,38.580999999999996,38.6247,-90.185,Museum at the Gateway Arch,2006-03-30
United States - Illinois,3,"[38.8387, -90.0135]",-90.0135,38.8387,38.6247,-90.185,Museum at the Gateway Arch,2009-03-23
United States - Illinois,3,"[38.7717, -90.0148]",-90.0148,38.7717,38.6247,-90.185,Museum at the Gateway Arch,2009-03-18
United States - Illinois,3,"[38.7849, -89.9365]",-89.9365,38.7849,38.6247,-90.185,Museum at the Gateway Arch,2009-03-21
United States - Illinois,3,"[38.7525, -89.9725]",-89.9725,38.7525,38.6247,-90.185,Museum at the Gateway Arch,2009-03-20
United States - Illinois,3,"[38.4654, -90.0909]",-90.0909,38.4654,38.6247,-90.185,Museum at the Gateway Arch,2012-04-14
United States - Illinois,3,"[38.9022, -90.0447]",-90.0447,38.9022,38.6247,-90.185,Museum at the Gateway Arch,2013-03-06
United States - Illinois,3,"[38.7842, -89.9836]",-89.9836,38.7842,38.6247,-90.185,Museum at the Gateway Arch,2013-04-30
United States - Illinois,3,"[38.3479, -90.169]",-90.169,38.3479,38.6247,-90.185,Museum at the Gateway Arch,2008-02-27
United States - Illinois,3,"[38.7736, -89.9776]",-89.9776,38.7736,38.6247,-90.185,Museum at the Gateway Arch,2009-03-20
United States - Illinois,3,"[38.7722, -89.9789]",-89.9789,38.7722,38.6247,-90.185,Museum at the Gateway Arch,2009-03-29
United States - Illinois,3,"[38.581, -90.064]",-90.064,38.580999999999996,38.6247,-90.185,Museum at the Gateway Arch,2007-03-25
United States - Illinois,3,"[41.9833, -87.3]",-87.3,41.9833,41.6533,-87.052,Indiana Dunes National Park,2006-03-28
United States - Illinois,3,"[38.4143, -90.2226]",-90.2226,38.4143,38.6247,-90.185,Museum at the Gateway Arch,2017-02-25
United States - Illinois,3,"[38.646, -89.9897]",-89.9897,38.646,38.6247,-90.185,Museum at the Gateway Arch,2009-03-24
United States - Illinois,3,"[38.65, -90.15]",-90.15,38.65,38.6247,-90.185,Museum at the Gateway Arch,2007-03-17
United States - Illinois,3,"[38.93, -90.2]",-90.2,38.93,38.6247,-90.185,Museum at the Gateway Arch,2007-03-17
United States - Illinois,2,"[38.7028, -90.1727]",-90.1727,38.7028,38.6247,-90.185,Museum at the Gateway Arch,2008-03-08
United States - Illinois,2,"[38.580799999999996, -89.9912]",-89.9912,38.5808,38.6247,-90.185,Museum at the Gateway Arch,2011-03-24
United States - Illinois,2,"[41.896, -87.22]",-87.22,41.896,41.6533,-87.052,Indiana Dunes National Park,2006-03-31
United States - Illinois,2,"[38.7028, -90.1727]",-90.1727,38.7028,38.6247,-90.185,Museum at the Gateway Arch,2008-03-08
United States - Illinois,1,"[38.5827, -89.9253]",-89.9253,38.5827,38.6247,-90.185,Museum at the Gateway Arch,2013-01-06
United States - Indiana,6,"[41.6775, -87.0091]",-87.0091,41.6775,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,6,"[41.6748, -86.9868]",-86.9868,41.6748,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
